brnd_name,gnrc_name,tot_mftr,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,year
adacel tdap,"diph,pertuss(acell),tet vac/pf",1,10684013.34,135947.25,177914.0,177467.0,79.57798653,60.05156053,60.20281709,0.0,2021
adacel tdap,"diph,pertuss(acell),tet vac/pf",1,13686117.71,165416.1,221542.0,220919.0,83.70003396,61.77662795,61.9508404,0.0,2022
adakveo,crizanlizumab-tmca,1,5098450.99,20688.0,449.0,96.0,246.4448468,11355.1247,53108.86448,0.0,2020
adakveo,crizanlizumab-tmca,1,5852209.87,22770.0,510.0,97.0,257.0140479,11474.92131,60332.06052,0.0,2021
adakveo,crizanlizumab-tmca,1,6859657.71,26274.6,608.0,112.0,261.0756286,11282.33176,61246.94384,0.0,2022
adapalene,adapalene,10,1222080.2,364294.0,7569.0,5094.0,3.353318209,161.4586075,239.9058108,0.0,2018
adapalene,adapalene,10,1577582.71,516244.0,10033.0,5578.0,3.088410792,157.239381,282.8222858,0.0,2019
adapalene,adapalene,10,1925448.03,606932.0,11325.0,5885.0,3.054519734,170.0174861,327.1789346,0.0,2020
adapalene,adapalene,10,2542994.28,569023.0,11780.0,5495.0,3.498555592,215.8738778,462.7833085,0.0,2021
adapalene,adapalene,10,4363057.03,419529.0,8476.0,4037.0,7.756492695,514.7542508,1080.767161,0.0,2022
adapalene-benzoyl peroxide,adapalene/benzoyl peroxide,8,123672.95,27270.0,555.0,405.0,4.560650569,222.8341441,305.3653086,0.0,2018
adapalene-benzoyl peroxide,adapalene/benzoyl peroxide,8,120228.92,52290.0,1072.0,693.0,2.301984143,112.1538433,173.4905051,0.0,2019
adapalene-benzoyl peroxide,adapalene/benzoyl peroxide,8,122451.78,64365.0,1325.0,758.0,1.885078692,92.41643774,161.5458839,0.0,2020
adapalene-benzoyl peroxide,adapalene/benzoyl peroxide,8,125163.45,61965.0,1305.0,737.0,2.003033914,95.91068966,169.8282904,0.0,2021
adapalene-benzoyl peroxide,adapalene/benzoyl peroxide,8,354089.65,89505.0,1880.0,1003.0,3.874585001,188.3455585,353.0305583,0.0,2022
adbry,tralokinumab-ldrm,1,11498067.07,13138.0,3211.0,851.0,875.176364,3580.836833,13511.24215,0.0,2022
adcetris,brentuximab vedotin,1,1207675.99,140.0,44.0,11.0,8626.257071,27447.18159,109788.7264,0.0,2020
adcetris,brentuximab vedotin,1,2395839.26,250.0,84.0,18.0,9583.35704,28521.89595,133102.1811,0.0,2021
adcetris,brentuximab vedotin,1,3044765.13,295.0,94.0,24.0,10321.23773,32391.1184,126865.2138,0.0,2022
adcirca,tadalafil,1,266213540.1,3897887.5,64456.0,8975.0,68.29687622,4130.15918,29661.67578,0.0,2018
adcirca,tadalafil,1,82750004.24,1182511.0,18904.0,2801.0,69.97821098,4377.380673,29543.02186,0.0,2019
adcirca,tadalafil,1,55942543.48,799333.0,12365.0,1609.0,69.98653062,4524.265546,34768.51677,0.0,2020
adcirca,tadalafil,1,43282513.46,613790.0,9421.0,1172.0,70.51681106,4594.258939,36930.47224,0.0,2021
adcirca,tadalafil,1,33526807.44,473836.0,7161.0,906.0,70.75614229,4681.861114,37005.30623,0.0,2022
adderall,dextroamphetamine/amphetamine,1,3853888.75,607546.0,8488.0,1551.0,6.342321173,454.0396737,2484.776757,0.0,2018
adderall,dextroamphetamine/amphetamine,1,4750438.52,676194.0,9563.0,1806.0,7.025185923,496.7519105,2630.364629,0.0,2019
adderall,dextroamphetamine/amphetamine,1,5298565.5,706339.0,10244.0,1609.0,7.502112864,517.2359918,3293.079863,0.0,2020
adderall,dextroamphetamine/amphetamine,1,5793971.05,710184.0,10667.0,1765.0,8.158396554,543.1678119,3282.703145,0.0,2021
adderall,dextroamphetamine/amphetamine,1,7120762.45,781357.0,12017.0,2201.0,9.112076187,592.5574145,3235.239641,0.0,2022
adderall xr,dextroamphetamine/amphetamine,1,8032117.17,1676353.0,34589.0,5952.0,4.845024559,232.2159406,1349.482051,0.0,2018
adderall xr,dextroamphetamine/amphetamine,1,9206505.22,1875994.0,40173.0,8087.0,4.965977138,229.1714639,1138.432697,0.0,2019
adderall xr,dextroamphetamine/amphetamine,1,9699463.14,1948540.0,40377.0,7503.0,5.040690075,240.2224816,1292.744654,0.0,2020
adderall xr,dextroamphetamine/amphetamine,1,8420164.32,1205985.0,26067.0,5321.0,6.983256922,323.020076,1582.440203,0.0,2021
adderall xr,dextroamphetamine/amphetamine,1,8822033.54,1248969.0,27260.0,6325.0,7.064036355,323.6255884,1394.787912,0.0,2022
adefovir dipivoxil,adefovir dipivoxil,2,5325462.51,189521.0,5782.0,740.0,28.09959153,921.0415963,7196.57096,0.0,2018
adefovir dipivoxil,adefovir dipivoxil,2,4756444.93,170441.0,5149.0,681.0,27.91376276,923.7609109,6984.500631,0.0,2019
adefovir dipivoxil,adefovir dipivoxil,2,4062508.26,154570.0,4425.0,570.0,26.27062931,918.0809627,7127.207474,0.0,2020
adefovir dipivoxil,adefovir dipivoxil,2,3683848.43,139317.0,3948.0,514.0,26.40670075,933.0923075,7167.020292,0.0,2021
adefovir dipivoxil,adefovir dipivoxil,2,3378371.86,127661.0,3240.0,469.0,26.46212716,1042.707364,7203.351514,0.0,2022
adempas,riociguat,1,256166028.2,2292012.0,26246.0,3192.0,111.7659928,9760.193102,80252.51509,0.0,2018
adempas,riociguat,1,316869356.5,2679851.0,30605.0,3774.0,118.2404731,10353.51598,83961.14374,0.0,2019
adempas,riociguat,1,463152406.4,3661887.996,41615.0,4645.0,126.4811391,11129.45828,99709.88297,0.0,2020
adempas,riociguat,1,566502537.4,4182218.0,47886.0,5431.0,135.4587871,11830.233,104309.066,0.0,2021
adempas,riociguat,1,576981088.0,4025654.0,45851.0,5240.0,143.3274574,12583.82779,110110.8947,0.0,2022
adlarity,donepezil hcl,1,113185.36,954.0,212.0,139.0,118.6575674,533.8932076,814.2831655,0.0,2022
adlyxin,lixisenatide,1,63298.03,636.0,70.0,26.0,99.67050173,904.2575714,2434.539615,0.0,2018
adlyxin,lixisenatide,1,60595.43,573.0,73.0,25.0,105.6536322,830.0743836,2423.8172,0.0,2019
adlyxin,lixisenatide,1,66455.6,606.0,71.0,24.0,109.6201794,935.9943662,2768.983333,0.0,2020
adlyxin,lixisenatide,1,107206.69,936.0,116.0,27.0,114.4864768,924.1956035,3970.618148,0.0,2021
adlyxin,lixisenatide,1,55722.61,486.0,68.0,23.0,114.7689886,819.4501471,2422.722174,0.0,2022
admelog,insulin lispro,1,403661.76,17019.0,1069.0,658.0,23.71830072,377.6068849,613.4677204,0.0,2018
admelog,insulin lispro,1,2076727.3,120033.714,9229.0,4566.0,17.30120006,225.02192,454.8242006,0.0,2019
admelog,insulin lispro,1,2461450.03,181351.0,16801.0,7099.0,13.57285061,146.5061621,346.7319383,0.0,2020
admelog,insulin lispro,1,2224714.69,161708.1,17009.0,7148.0,13.75759588,130.7963249,311.2359667,0.0,2021
admelog,insulin lispro,1,1595500.5,144614.428,14866.0,6048.0,11.0327892,107.3254742,263.8062996,0.0,2022
admelog solostar,insulin lispro,1,1124957.97,36927.0,2995.0,1645.0,30.46437485,375.61201,683.8650274,0.0,2018
admelog solostar,insulin lispro,1,5632924.42,1248401.999,20468.0,9303.0,4.512107818,275.2063914,605.4954767,0.0,2019
admelog solostar,insulin lispro,1,5785747.56,339259.0,26851.0,12070.0,17.05407243,215.4760553,479.349425,0.0,2020
admelog solostar,insulin lispro,1,6137620.19,352790.0,31839.0,14120.0,17.39737575,192.7705076,434.6756509,0.0,2021
admelog solostar,insulin lispro,1,4563006.98,341889.93,31954.0,13463.0,13.34642111,142.799242,338.9294348,0.0,2022
adrenalin,epinephrine,1,21787.27,7243.4,490.0,395.0,2.825993478,44.46381633,55.15764557,1.0,2018
adrenalin,epinephrine,1,13254.02,5026.0,380.0,313.0,2.464027386,34.879,42.34511182,1.0,2019
adrenalin,epinephrine,1,16833.39,1175.0,468.0,416.0,16.15549819,35.96878205,40.46487981,0.0,2020
adrenalin,epinephrine,1,27653.32,1873.0,992.0,925.0,15.80272384,27.87633065,29.89548108,0.0,2021
adrenalin,epinephrine,1,39446.75,2612.8,1484.0,1407.0,16.1630285,26.58136793,28.03606965,0.0,2022
advair diskus,fluticasone propion/salmeterol,1,2393807457.0,356738339.2,4398315.0,1030947.0,6.705781245,544.2555745,2321.950069,0.0,2018
advair diskus,fluticasone propion/salmeterol,1,1449199813.0,226583917.6,2681911.0,769276.0,6.384607727,540.3608894,1883.848987,0.0,2019
advair diskus,fluticasone propion/salmeterol,1,1160474903.0,184579142.0,2174106.0,527430.0,6.287771288,533.7710777,2200.244398,0.0,2020
advair diskus,fluticasone propion/salmeterol,1,1007644269.0,148034748.1,1715666.0,427565.0,6.803863428,587.3196001,2356.704288,0.0,2021
advair diskus,fluticasone propion/salmeterol,1,947425939.8,138249271.7,1629000.0,417761.0,6.848190571,581.5997175,2267.865933,0.0,2022
advair hfa,fluticasone propion/salmeterol,1,260074489.9,7030447.1,461754.0,121649.0,36.95279523,563.2316989,2137.908983,0.0,2018
advair hfa,fluticasone propion/salmeterol,1,276664860.4,7459082.8,481432.0,127304.0,37.0236988,574.6706915,2173.26133,0.0,2019
advair hfa,fluticasone propion/salmeterol,1,313758155.0,8477972.0,545374.0,136797.0,36.94794374,575.3082381,2293.604063,0.0,2020
advair hfa,fluticasone propion/salmeterol,1,346301512.3,8989771.66,571026.0,150113.0,38.42233647,606.454894,2306.938855,0.0,2021
advair hfa,fluticasone propion/salmeterol,1,384716838.8,9884064.033,632024.0,172993.0,38.80537779,608.7060599,2223.88674,0.0,2022
advocate pen needle,"pen needle, diabetic",1,99685.13,178610.0,1282.0,745.0,0.558116175,77.7575117,133.8055436,0.0,2018
advocate pen needle,"pen needle, diabetic",1,176740.05,297000.0,2021.0,1177.0,0.595084343,87.4517813,150.1614698,0.0,2019
advocate pen needle,"pen needle, diabetic",1,232112.86,360426.0,2242.0,999.0,0.643995883,103.5293756,232.3452052,0.0,2020
advocate pen needle,"pen needle, diabetic",1,431446.13,662704.0,3750.0,1952.0,0.651038971,115.0523013,221.0277305,0.0,2021
advocate pen needle,"pen needle, diabetic",1,192879.97,277144.0,1680.0,827.0,0.695955785,114.809506,233.2285006,0.0,2022
advocate pen needles,"pen needle, diabetic",1,1480139.85,3118960.0,24472.0,8093.0,0.474441163,60.48299485,182.8913691,0.0,2018
advocate pen needles,"pen needle, diabetic",1,1659681.1,3066628.666,26142.0,9128.0,0.541236928,63.48715095,181.8230828,0.0,2019
advocate pen needles,"pen needle, diabetic",1,2270106.92,3675993.0,30625.0,10261.0,0.61757216,74.12594025,221.2364214,0.0,2020
advocate pen needles,"pen needle, diabetic",1,2172889.98,3424866.0,27376.0,9547.0,0.634256659,79.372077,227.5992437,0.0,2021
advocate pen needles,"pen needle, diabetic",1,2228706.59,3227485.131,25243.0,9035.0,0.690320009,88.29008398,246.6747748,0.0,2022
advocate syringes,"syring-needl,disp,insul,0.3 ml",1,75711.5,152813.0,1886.0,544.0,0.495134582,40.14395546,139.1755515,0.0,2018
advocate syringes,"syring-needl,disp,insul,0.3 ml",1,101128.01,190445.0,2338.0,732.0,0.531969235,43.25406758,138.1530191,0.0,2019
advocate syringes,"syring-needl,disp,insul,0.3 ml",1,147149.62,220340.0,2594.0,801.0,0.667621671,56.72691596,183.7073908,0.0,2020
advocate syringes,"syring-needl,disp,insul,0.3 ml",1,152107.24,222450.0,2699.0,833.0,0.683593909,56.35688774,182.6017287,0.0,2021
advocate syringes,"syring-needl,disp,insul,0.3 ml",1,160568.21,220056.0,2755.0,799.0,0.728355114,58.28247187,200.9614643,0.0,2022
advocate syringes,"syringe and needle,insulin,1ml",1,304063.64,644564.0,5426.0,1771.0,0.47249287,56.0382676,171.690367,0.0,2018
advocate syringes,"syringe and needle,insulin,1ml",1,271580.82,525813.0,5494.0,1795.0,0.517286381,49.43225701,151.298507,0.0,2019
advocate syringes,"syringe and needle,insulin,1ml",1,359573.74,538377.0,5720.0,1860.0,0.667580819,62.86254196,193.3192151,0.0,2020
advocate syringes,"syringe and needle,insulin,1ml",1,368312.06,547116.0,6069.0,1809.0,0.672976939,60.6874378,203.5998121,0.0,2021
advocate syringes,"syringe and needle,insulin,1ml",1,393515.9,549194.0,6062.0,1753.0,0.715301969,64.91519301,224.4814033,0.0,2022
advocate syringes,"syringe-needle,insulin,0.5 ml",1,244656.42,510744.0,5600.0,1684.0,0.479690134,43.68864643,145.2829097,0.0,2018
advocate syringes,"syringe-needle,insulin,0.5 ml",1,299378.29,576406.0,6687.0,1985.0,0.519259619,44.77019441,150.8202972,0.0,2019
advocate syringes,"syringe-needle,insulin,0.5 ml",1,373103.59,570425.0,6601.0,1985.0,0.653046491,56.52228299,187.9615063,0.0,2020
advocate syringes,"syringe-needle,insulin,0.5 ml",1,347786.89,517254.0,5984.0,1757.0,0.672298176,58.11946691,197.9435914,0.0,2021
advocate syringes,"syringe-needle,insulin,0.5 ml",1,428715.63,594754.0,6854.0,1871.0,0.721382741,62.54969799,229.137162,0.0,2022
adzenys xr-odt,amphetamine,1,326765.14,30393.0,843.0,200.0,10.7514103,387.6217556,1633.8257,0.0,2018
adzenys xr-odt,amphetamine,1,441111.93,37843.0,1068.0,191.0,11.65749259,413.0261517,2309.486545,0.0,2019
adzenys xr-odt,amphetamine,1,490522.7,37955.0,1073.0,183.0,12.92277287,457.150699,2680.451913,0.0,2020
adzenys xr-odt,amphetamine,1,545688.01,36506.0,1041.0,188.0,14.94476864,524.195975,2902.595798,0.0,2021
adzenys xr-odt,amphetamine,1,576312.9,37364.0,1041.0,205.0,15.42820848,553.6146974,2811.282439,0.0,2022
afinitor,everolimus,1,386491662.5,727436.0,25463.0,5544.0,531.410702,15178.55958,69713.50334,0.0,2018
afinitor,everolimus,1,444569351.4,772101.0,26978.0,5763.0,575.9615675,16478.95883,77142.00093,0.0,2019
afinitor,everolimus,1,302356560.4,525604.0,18337.0,4255.0,575.3578396,16488.87825,71059.12113,0.0,2020
afinitor,everolimus,1,216178594.3,373400.0,13001.0,2875.0,579.1573048,16627.84358,75192.55455,0.0,2021
afinitor,everolimus,1,100030445.6,172468.0,5960.0,1186.0,579.9234714,16783.63181,84342.70283,0.0,2022
afinitor disperz,everolimus,1,4462227.2,8462.0,183.0,34.0,529.7296434,24383.75519,131241.9765,0.0,2018
afinitor disperz,everolimus,1,6103971.61,10528.0,263.0,52.0,579.8904934,23209.01753,117384.0694,0.0,2019
afinitor disperz,everolimus,1,9646174.45,16625.0,381.0,53.0,580.507537,25318.04318,182003.2915,0.0,2020
afinitor disperz,everolimus,1,8602849.16,14647.0,324.0,47.0,587.9629328,26552.00358,183039.3438,0.0,2021
afinitor disperz,everolimus,1,6393478.85,10656.0,214.0,31.0,601.6794405,29876.06939,206241.2532,0.0,2022
afrezza,"insulin regular, human",1,4495446.24,749550.0,4143.0,1135.0,6.004952073,1085.070297,3960.745586,0.0,2018
afrezza,"insulin regular, human",1,7000874.53,977880.0,5264.0,1396.0,7.177481072,1329.953368,5014.953102,0.0,2019
afrezza,"insulin regular, human",1,8007830.06,1036929.0,5432.0,1270.0,7.703135491,1474.195519,6305.378,0.0,2020
afrezza,"insulin regular, human",1,10393693.26,1216380.0,6088.0,1399.0,8.463776504,1707.242651,7429.37331,0.0,2021
afrezza,"insulin regular, human",1,12896497.83,1366230.0,6580.0,1601.0,9.326287214,1959.954078,8055.276596,0.0,2022
agrylin,anagrelide hcl,1,212176.42,26646.0,224.0,41.0,7.96278691,947.2161607,5175.034634,0.0,2018
agrylin,anagrelide hcl,1,396277.16,50194.0,432.0,206.0,7.894910946,917.3082407,1923.675534,0.0,2019
agrylin,anagrelide hcl,1,1931960.65,241430.0,2376.0,644.0,8.002156526,813.1147517,2999.938898,0.0,2020
agrylin,anagrelide hcl,1,552597.64,68167.0,572.0,123.0,8.106527205,966.0797902,4492.66374,0.0,2021
agrylin,anagrelide hcl,1,336321.52,41160.0,279.0,53.0,8.171076774,1205.453477,6345.689057,0.0,2022
aimovig autoinjector,erenumab-aooe,1,12480615.36,21497.0,17475.0,8252.0,580.5747481,714.1983039,1512.435211,0.0,2018
aimovig autoinjector,erenumab-aooe,1,119447008.3,201944.44,169415.0,36031.0,591.5412046,705.0556814,3315.117767,0.0,2019
aimovig autoinjector,erenumab-aooe,1,206119544.7,327878.52,285011.0,47870.0,628.651826,723.1985597,4305.818774,0.0,2020
aimovig autoinjector,erenumab-aooe,1,258924035.1,384295.0,330843.0,54670.0,673.7649195,782.6190522,4736.126488,0.0,2021
aimovig autoinjector,erenumab-aooe,1,302037670.6,412397.334,325457.0,55228.0,732.3966933,928.0417094,5468.92284,0.0,2022
airduo digihaler,fluticasone propion/salmeterol,1,19201.39,45.0,39.0,33.0,423.4986564,492.3433333,581.860303,1.0,2020
airduo digihaler,fluticasone propion/salmeterol,1,268285.41,692.0,533.0,321.0,389.7068964,503.3497373,835.7800935,0.0,2021
airduo digihaler,fluticasone propion/salmeterol,1,552626.05,1231.97,1012.0,551.0,448.3963022,546.0731719,1002.951089,0.0,2022
airduo respiclick,fluticasone propion/salmeterol,1,254968.43,854.0,771.0,469.0,298.4976912,330.6983528,543.6427079,0.0,2018
airduo respiclick,fluticasone propion/salmeterol,1,270035.48,850.45,779.0,530.0,317.5103254,346.6437484,509.5009057,0.0,2019
airduo respiclick,fluticasone propion/salmeterol,1,255536.92,809.0,752.0,415.0,315.8213478,339.809734,615.7516145,0.0,2020
airduo respiclick,fluticasone propion/salmeterol,1,256265.89,767.0,645.0,379.0,335.3444188,397.3114574,676.1632982,0.0,2021
airduo respiclick,fluticasone propion/salmeterol,1,272494.09,746.0,665.0,411.0,365.3696357,409.7655489,663.0026521,0.0,2022
ajovy autoinjector,fremanezumab-vfrm,1,5173840.77,12459.5,6841.0,2641.0,415.2526803,756.2988993,1959.046108,0.0,2020
ajovy autoinjector,fremanezumab-vfrm,1,27293439.6,63423.5,34263.0,8321.0,430.3363832,796.5863935,3280.067252,0.0,2021
ajovy autoinjector,fremanezumab-vfrm,1,48455538.83,107434.0,55495.0,12141.0,451.0261075,873.151434,3991.066537,0.0,2022
ajovy syringe,fremanezumab-vfrm,1,1033232.41,2656.0,1498.0,1199.0,389.0182267,689.7412617,861.7451293,0.0,2018
ajovy syringe,fremanezumab-vfrm,1,28878501.83,73387.5,42354.0,9220.0,393.5070936,681.8364695,3132.15855,0.0,2019
ajovy syringe,fremanezumab-vfrm,1,33366366.03,80205.5,45106.0,8449.0,416.0109473,739.7323201,3949.149725,0.0,2020
ajovy syringe,fremanezumab-vfrm,1,28482115.37,64608.0,35526.0,6912.0,440.8450249,801.7259295,4120.676414,0.0,2021
ajovy syringe,fremanezumab-vfrm,1,27006806.12,57576.0,31320.0,6154.0,469.063605,862.2862746,4388.496282,0.0,2022
ak-poly-bac,bacitracin/polymyxin b sulfate,1,4002.05,878.5,247.0,199.0,4.555549232,16.20263158,20.11080402,0.0,2018
ak-poly-bac,bacitracin/polymyxin b sulfate,1,18099.17,4050.5,1110.0,918.0,4.468379212,16.30555856,19.71587146,0.0,2019
ak-poly-bac,bacitracin/polymyxin b sulfate,1,17092.66,3861.0,992.0,784.0,4.427003367,17.23050403,21.80186225,0.0,2020
ak-poly-bac,bacitracin/polymyxin b sulfate,1,4813.22,1145.5,317.0,245.0,4.20185072,15.18365931,19.64579592,0.0,2021
ak-poly-bac,bacitracin/polymyxin b sulfate,1,7244.46,1746.5,491.0,425.0,4.147987403,14.75450102,17.04578824,0.0,2022
aklief,trifarotene,1,51446.95,4005.0,87.0,58.0,12.8456804,591.3442529,887.0163793,0.0,2020
aklief,trifarotene,1,149786.26,10935.0,241.0,151.0,13.69787471,621.519751,991.9619868,0.0,2021
aklief,trifarotene,1,178333.87,12240.0,269.0,150.0,14.56976062,662.9511896,1188.892467,0.0,2022
akten,lidocaine hcl/pf,1,2452.77,94.0,53.0,45.0,26.09329787,46.27867925,54.506,0.0,2018
akten,lidocaine hcl/pf,1,6595.63,274.0,89.0,66.0,24.07164234,74.10820225,99.93378788,0.0,2019
akten,lidocaine hcl/pf,1,2536.83,106.0,48.0,25.0,23.93235849,52.850625,101.4732,0.0,2020
akten,lidocaine hcl/pf,1,2993.63,114.0,44.0,34.0,26.25991228,68.03704546,88.04794118,0.0,2021
akten,lidocaine hcl/pf,1,5844.53,224.0,52.0,28.0,26.09165179,112.3948077,208.7332143,0.0,2022
akynzeo,fosnetupitant/palonosetron,1,211235.94,378.0,236.0,83.0,558.8252381,895.0675424,2545.011325,0.0,2019
akynzeo,fosnetupitant/palonosetron,1,355121.25,2398.0,425.0,101.0,509.0339898,835.5794118,3516.05198,0.0,2020
akynzeo,fosnetupitant/palonosetron,1,228707.06,6422.0,226.0,62.0,38.4618308,1011.978142,3688.823548,0.0,2021
akynzeo,fosnetupitant/palonosetron,1,2419510.32,69240.0,2051.0,592.0,34.94382322,1179.673486,4087.010676,0.0,2022
akynzeo,netupitant/palonosetron hcl,1,683619.2,1264.0,612.0,230.0,540.8379747,1117.024837,2972.257391,0.0,2018
akynzeo,netupitant/palonosetron hcl,1,476884.71,819.0,545.0,194.0,582.2768132,875.0178165,2458.168608,0.0,2019
akynzeo,netupitant/palonosetron hcl,1,296174.9,478.0,359.0,111.0,619.6127615,824.9997215,2668.242342,0.0,2020
akynzeo,netupitant/palonosetron hcl,1,398550.92,618.0,343.0,100.0,644.9044013,1161.956035,3985.5092,0.0,2021
akynzeo,netupitant/palonosetron hcl,1,466393.68,670.0,457.0,132.0,696.1099702,1020.555099,3533.285455,0.0,2022
ala-cort,hydrocortisone,1,310.1,1986.0,66.0,57.0,0.156725921,4.698484849,5.440350877,0.0,2018
ala-cort,hydrocortisone,1,293.84,1767.2,48.0,41.0,0.166690522,6.121666667,7.166829268,0.0,2019
ala-cort,hydrocortisone,1,4117.78,18037.2,502.0,443.0,0.228256606,8.202749004,9.295214447,0.0,2020
ala-cort,hydrocortisone,1,14670.12,34166.4,987.0,834.0,0.42933106,14.86334347,17.59007194,0.0,2021
ala-cort,hydrocortisone,1,15001.68,33881.2,964.0,798.0,0.442772983,15.56190871,18.79909774,0.0,2022
ala-scalp,hydrocortisone,1,,,,188.0,,,,,2018
ala-scalp,hydrocortisone,1,,,,198.0,,,,,2019
ala-scalp,hydrocortisone,1,,,,223.0,,,,,2020
ala-scalp,hydrocortisone,1,54500.1,3640.4,94.0,166.0,14.97090979,579.7882979,328.3138554,0.0,2021
ala-scalp,hydrocortisone,1,173864.06,11425.6,333.0,246.0,15.21706169,522.1142943,706.7644715,0.0,2022
albendazole,albendazole,9,1012105.88,6208.0,668.0,877.0,163.0325193,1515.128563,1154.054595,0.0,2018
albendazole,albendazole,9,7837948.05,53979.0,4400.0,4573.0,145.9997487,1781.35183,1713.961962,0.0,2019
albendazole,albendazole,9,11263921.75,87774.0,6774.0,5474.0,128.4484065,1662.81691,2057.713144,0.0,2020
albendazole,albendazole,9,9390282.9,104909.0,8363.0,5864.0,89.73000622,1122.83665,1601.344287,0.0,2021
albendazole,albendazole,9,9993831.32,138562.0,8224.0,5813.0,69.22053355,1215.203225,1719.220939,0.0,2022
albumin (human),albumin human,1,10405.4,9000.0,17.0,,1.156155556,612.0823529,,1.0,2019
albumin (human),albumin human,1,4948.13,7450.0,16.0,,0.936098338,309.258125,,1.0,2022
